corpus_item_id,sheet_row,corpus_link,corpus_id,corpus_file_name,task_link,task_id,task_dir,item_id,task,answer,assessment_stage,audio_file (old),audio_file link,block_index,chance_level,d,difficulty_old,image,item,item_link,item_uid,orig_item_num,prompt,randomize,required_selections,response_alternatives,source,time_limit,trial_num,trial_type,audio_file,row,item_uid sheet,a,g,u,trial_attributes,notes,form_construct,num_cards,num_dimensions,Last Modified,item_uid_check,item_key,group,entry,item_uid_temp,task_id_temp,corpus_id_temp,item_task (from item_link),tom_scenario,task_item_link,corpus_short_name,downex,registry_parameters (from item_link),corpus_registry_version,inferred_parameters,difficulty_inferred,difficulty,discrimination,block_threshold,last_modified,corpus_language,registry_parameter_helper,registry_parameter,discrimination_registry,difficulty_registry,item_uid_language,corpus_active,story_group
vocab-en-GB-v1 hamster,vocab-en-GB-v1_34,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,hamster,vocab,hamster,test_response,vocab-item-031,vocab-item-031,1,0.25,-4.07980000,,,hamster,vocab_word_hamster,vocab_word_hamster,,,,,"rabbit,tadpole,skirt",clip,,,test,vocab-item-031,34,vocab__hamster,,,,,,,,,7/28/2026 2:21pm,0,"test hamster hamster rabbit,tadpole,skirt",word,hamster,,,,vocab,,hamster,vocab-en-GB-v1,,"vocab_word_hamster v1_6 es-CO,vocab_word_hamster v1_6 de-DE,vocab_word_hamster v1_6 en-US",v1_6,,,-2.1163,1,,7/28/2026 2:21pm,,vocab_word_hamster v1_6 ,vocab_word_hamster v1_6 en-US,1.000,-2.116,vocab_word_hamster,0 checked out of 1,
vocab-en-GB-v1 hedgehog,vocab-en-GB-v1_35,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,hedgehog,vocab,hedgehog,test_response,vocab-item-032,vocab-item-032,1,0.25,,,,hedgehog,vocab_word_hedgehog,vocab_word_hedgehog,,,,,"iguana,owl,dumbwaiter",clip,,,test,vocab-item-032,35,vocab__hedgehog,,,,,,,,,7/28/2026 2:21pm,0,"test hedgehog hedgehog iguana,owl,dumbwaiter",word,hedgehog,,,,vocab,,hedgehog,vocab-en-GB-v1,,"vocab_word_hedgehog v1_6 es-CO,vocab_word_hedgehog v1_6 de-DE",v1_6,vocab_word_hedgehog-en-US,-5.000,-5.0000,,,7/28/2026 2:21pm,,vocab_word_hedgehog v1_6 ,,,,vocab_word_hedgehog,0 checked out of 1,
vocab-en-GB-v1 hoe,vocab-en-GB-v1_36,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,hoe,vocab,hoe,test_response,vocab-item-033,vocab-item-033,1,0.25,-1.63990000,,,hoe,vocab_word_hoe,vocab_word_hoe,,,,,"dustpan,peg,beaker",clip,,,test,vocab-item-033,36,vocab__hoe,,,,,,,,,7/28/2026 2:21pm,0,"test hoe hoe dustpan,peg,beaker",word,hoe,,,,vocab,,hoe,vocab-en-GB-v1,,"vocab_word_hoe v1_6 es-CO,vocab_word_hoe v1_6 de-DE,vocab_word_hoe v1_6 en-US",v1_6,,,-0.6591,1,,7/28/2026 2:21pm,,vocab_word_hoe v1_6 ,vocab_word_hoe v1_6 en-US,1.000,-0.659,vocab_word_hoe,0 checked out of 1,
vocab-en-GB-v1 hopscotch,vocab-en-GB-v1_37,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,hopscotch,vocab,hopscotch,test_response,vocab-item-034,vocab-item-034,1,0.25,-2.72370000,,,hopscotch,vocab_word_hopscotch,vocab_word_hopscotch,,,,,"chalk,funnel,jug",clip,,,test,vocab-item-034,37,vocab__hopscotch,,,,,,,,,7/28/2026 2:21pm,0,"test hopscotch hopscotch chalk,funnel,jug",word,hopscotch,,,,vocab,,hopscotch,vocab-en-GB-v1,,"vocab_word_hopscotch v1_6 es-CO,vocab_word_hopscotch v1_6 de-DE,vocab_word_hopscotch v1_6 en-US",v1_6,,,-2.5599,1,,7/28/2026 2:21pm,,vocab_word_hopscotch v1_6 ,vocab_word_hopscotch v1_6 en-US,1.000,-2.560,vocab_word_hopscotch,0 checked out of 1,
vocab-en-GB-v1 kimono,vocab-en-GB-v1_38,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,kimono,vocab,kimono,test_response,vocab-item-035,vocab-item-035,1,0.25,-0.63060000,,,kimono,vocab_word_kimono,vocab_word_kimono,,,,,"cardigan,turntable,cable",clip,,,test,vocab-item-035,38,vocab__kimono,,,,,,,,,7/28/2026 2:21pm,0,"test kimono kimono cardigan,turntable,cable",word,kimono,,,,vocab,,kimono,vocab-en-GB-v1,,"vocab_word_kimono v1_6 es-CO,vocab_word_kimono v1_6 de-DE,vocab_word_kimono v1_6 en-US",v1_6,,,2.0254,1,,7/28/2026 2:21pm,,vocab_word_kimono v1_6 ,vocab_word_kimono v1_6 en-US,1.000,2.025,vocab_word_kimono,0 checked out of 1,
vocab-en-GB-v1 latch,vocab-en-GB-v1_39,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,latch,vocab,latch,test_response,vocab-item-036,vocab-item-036,1,0.25,-1.85560000,,,latch,vocab_word_latch,vocab_word_latch,,,,,"lock,microwave,umbrella",clip,,,test,vocab-item-036,39,vocab__latch,,,,,,,,,7/28/2026 2:21pm,0,"test latch latch lock,microwave,umbrella",word,latch,,,,vocab,,latch,vocab-en-GB-v1,,"vocab_word_latch v1_6 es-CO,vocab_word_latch v1_6 de-DE,vocab_word_latch v1_6 en-US",v1_6,,,-0.7413,1,,7/28/2026 2:21pm,,vocab_word_latch v1_6 ,vocab_word_latch v1_6 en-US,1.000,-0.741,vocab_word_latch,0 checked out of 1,
vocab-en-GB-v1 locker,vocab-en-GB-v1_40,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,locker,vocab,locker,test_response,vocab-item-037,vocab-item-037,1,0.25,-3.96110000,,,locker,vocab_word_locker,vocab_word_locker,,,,,"basket,cabinet,gargoyle",clip,,,test,vocab-item-037,40,vocab__locker,,,,,,,,,7/28/2026 2:21pm,0,"test locker locker basket,cabinet,gargoyle",word,locker,,,,vocab,,locker,vocab-en-GB-v1,,"vocab_word_locker v1_6 es-CO,vocab_word_locker v1_6 de-DE,vocab_word_locker v1_6 en-US",v1_6,,,-3.1363,1,,7/28/2026 2:21pm,,vocab_word_locker v1_6 ,vocab_word_locker v1_6 en-US,1.000,-3.136,vocab_word_locker,0 checked out of 1,
vocab-en-GB-v1 lollipop,vocab-en-GB-v1_41,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,lollipop,vocab,lollipop,test_response,vocab-item-038,vocab-item-038,1,0.25,-5.60810000,,,lollipop,vocab_word_lollipop,vocab_word_lollipop,,,,,"candy,doorbell,crumb",clip,,,test,vocab-item-038,41,vocab__lollipop,,,,,,,,,7/28/2026 2:21pm,0,"test lollipop lollipop candy,doorbell,crumb",word,lollipop,,,,vocab,,lollipop,vocab-en-GB-v1,,"vocab_word_lollipop v1_6 es-CO,vocab_word_lollipop v1_6 de-DE,vocab_word_lollipop v1_6 en-US",v1_6,,,-3.8530,1,,7/28/2026 2:21pm,,vocab_word_lollipop v1_6 ,vocab_word_lollipop v1_6 en-US,1.000,-3.853,vocab_word_lollipop,0 checked out of 1,
vocab-en-GB-v1 map,vocab-en-GB-v1_42,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,map,vocab,map,test_response,vocab-item-039,vocab-item-039,1,0.25,-3.71110000,,,map,vocab_word_map,vocab_word_map,,,,,"marker,ruby,dishwasher",clip,,,test,vocab-item-039,42,vocab__map,,,,,,,,,7/28/2026 2:21pm,0,"test map map marker,ruby,dishwasher",word,map,,,,vocab,,map,vocab-en-GB-v1,,"vocab_word_map v1_6 es-CO,vocab_word_map v1_6 en-US",v1_6,,,-2.8762,1,,7/28/2026 2:21pm,,vocab_word_map v1_6 ,vocab_word_map v1_6 en-US,1.000,-2.876,vocab_word_map,0 checked out of 1,
vocab-en-GB-v1 marshmallow,vocab-en-GB-v1_43,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,marshmallow,vocab,marshmallow,test_response,vocab-item-040,vocab-item-040,1,0.25,,,,marshmallow,vocab_word_marshmallow,vocab_word_marshmallow,,,,,"dryer,snowball,rooster",clip,,,test,vocab-item-040,43,vocab__marshmallow,,,,,,,,,7/28/2026 2:21pm,0,"test marshmallow marshmallow dryer,snowball,rooster",word,marshmallow,,,,vocab,,marshmallow,vocab-en-GB-v1,,"vocab_word_marshmallow v1_6 es-CO,vocab_word_marshmallow v1_6 de-DE,vocab_word_marshmallow v1_6 en-US",v1_6,,,-2.1201,1,,7/28/2026 2:21pm,,vocab_word_marshmallow v1_6 ,vocab_word_marshmallow v1_6 en-US,1.000,-2.120,vocab_word_marshmallow,0 checked out of 1,
vocab-en-GB-v1 net,vocab-en-GB-v1_44,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,net,vocab,net,test_response,vocab-item-041,vocab-item-041,1,0.25,,,,net,vocab_word_net,vocab_word_net,,,,,"domino,tee,hydrant",clip,,,test,vocab-item-041,44,vocab__net,,,,,,,,,7/28/2026 2:21pm,0,"test net net domino,tee,hydrant",word,net,,,,vocab,,net,vocab-en-GB-v1,,"vocab_word_net v1_6 es-CO,vocab_word_net v1_6 de-DE",v1_6,vocab_word_net-en-US,-5.000,-5.0000,,,7/28/2026 2:21pm,,vocab_word_net v1_6 ,,,,vocab_word_net,0 checked out of 1,
vocab-en-GB-v1 oil,vocab-en-GB-v1_45,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,oil,vocab,oil,test_response,vocab-item-042,vocab-item-042,1,0.25,,,,oil,vocab_word_oil,vocab_word_oil,,,,,"gel,grain,bassinet",clip,,,test,vocab-item-042,45,vocab__oil,,,,,,,,,7/28/2026 2:21pm,0,"test oil oil gel,grain,bassinet",word,oil,,,,vocab,,oil,vocab-en-GB-v1,,"vocab_word_oil v1_6 es-CO,vocab_word_oil v1_6 de-DE",v1_6,vocab_word_oil-en-US,-5.000,-5.0000,,,7/28/2026 2:21pm,,vocab_word_oil v1_6 ,,,,vocab_word_oil,0 checked out of 1,
vocab-en-GB-v1 omelet,vocab-en-GB-v1_46,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,omelet,vocab,omelet,test_response,vocab-item-043,vocab-item-043,1,0.25,-2.49920000,,,omelet,vocab_word_omelet,vocab_word_omelet,,,,,"clay,pancake,trunk",clip,,,test,vocab-item-043,46,vocab__omelet,,,,,,,,,7/28/2026 2:21pm,0,"test omelet omelet clay,pancake,trunk",word,omelet,,,,vocab,,omelet,vocab-en-GB-v1,,"vocab_word_omelet v1_6 es-CO,vocab_word_omelet v1_6 de-DE,vocab_word_omelet v1_6 en-US",v1_6,,,-1.2138,1,,7/28/2026 2:21pm,,vocab_word_omelet v1_6 ,vocab_word_omelet v1_6 en-US,1.000,-1.214,vocab_word_omelet,0 checked out of 1,
vocab-en-GB-v1 pie,vocab-en-GB-v1_47,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,pie,vocab,pie,test_response,vocab-item-044,vocab-item-044,1,0.25,,,,pie,vocab_word_pie,vocab_word_pie,,,,,"flashlight,pizza,sweater",clip,,,test,vocab-item-044,47,vocab__pie,,,,,,,,,7/28/2026 2:21pm,0,"test pie pie flashlight,pizza,sweater",word,pie,,,,vocab,,pie,vocab-en-GB-v1,,"vocab_word_pie v1_6 es-CO,vocab_word_pie v1_6 de-DE,vocab_word_pie v1_6 en-US",v1_6,,,-2.0762,1,,7/28/2026 2:21pm,,vocab_word_pie v1_6 ,vocab_word_pie v1_6 en-US,1.000,-2.076,vocab_word_pie,0 checked out of 1,
vocab-en-GB-v1 pistachio,vocab-en-GB-v1_48,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,pistachio,vocab,pistachio,test_response,vocab-item-045,vocab-item-045,1,0.25,-2.11950000,,,pistachio,vocab_word_pistachio,vocab_word_pistachio,,,,,"avocado,taco,bagpipe",clip,,,test,vocab-item-045,48,vocab__pistachio,,,,,,,,,7/28/2026 2:21pm,0,"test pistachio pistachio avocado,taco,bagpipe",word,pistachio,,,,vocab,,pistachio,vocab-en-GB-v1,,"vocab_word_pistachio v1_6 es-CO,vocab_word_pistachio v1_6 de-DE,vocab_word_pistachio v1_6 en-US",v1_6,,,-0.8216,1,,7/28/2026 2:21pm,,vocab_word_pistachio v1_6 ,vocab_word_pistachio v1_6 en-US,1.000,-0.822,vocab_word_pistachio,0 checked out of 1,
vocab-en-GB-v1 pitcher,vocab-en-GB-v1_49,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,pitcher,vocab,pitcher,test_response,vocab-item-046,vocab-item-046,1,0.25,-0.09660000,,,pitcher,vocab_word_pitcher,vocab_word_pitcher,,,,,"batter,tumbleweed,medal",clip,,,test,vocab-item-046,49,vocab__pitcher,,,,,,,,,7/28/2026 2:21pm,0,"test pitcher pitcher batter,tumbleweed,medal",word,pitcher,,,,vocab,,pitcher,vocab-en-GB-v1,,"vocab_word_pitcher v1_6 es-CO,vocab_word_pitcher v1_6 de-DE,vocab_word_pitcher v1_6 en-US",v1_6,,,0.8742,1,,7/28/2026 2:21pm,,vocab_word_pitcher v1_6 ,vocab_word_pitcher v1_6 en-US,1.000,0.874,vocab_word_pitcher,0 checked out of 1,
vocab-en-GB-v1 potato,vocab-en-GB-v1_50,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,potato,vocab,potato,test_response,vocab-item-047,vocab-item-047,1,0.25,,,,potato,vocab_word_potato,vocab_word_potato,,,,,"glasses,pot,dragonfly",clip,,,test,vocab-item-047,50,vocab__potato,,,,,,,,,7/28/2026 2:21pm,0,"test potato potato glasses,pot,dragonfly",word,potato,,,,vocab,,potato,vocab-en-GB-v1,,vocab_word_potato v1_6 es-CO,v1_6,vocab_word_potato-en-US,-5.000,-5.0000,,,7/28/2026 2:21pm,,vocab_word_potato v1_6 ,,,,vocab_word_potato,0 checked out of 1,
vocab-en-GB-v1 prism,vocab-en-GB-v1_51,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,prism,vocab,prism,test_response,vocab-item-048,vocab-item-048,1,0.25,-0.91760000,,,prism,vocab_word_prism,vocab_word_prism,,,,,"radar,subway,chinchilla",clip,,,test,vocab-item-048,51,vocab__prism,,,,,,,,,7/28/2026 2:21pm,0,"test prism prism radar,subway,chinchilla",word,prism,,,,vocab,,prism,vocab-en-GB-v1,,"vocab_word_prism v1_6 es-CO,vocab_word_prism v1_6 de-DE,vocab_word_prism v1_6 en-US",v1_6,,,-0.9730,1,,7/28/2026 2:21pm,,vocab_word_prism v1_6 ,vocab_word_prism v1_6 en-US,1.000,-0.973,vocab_word_prism,0 checked out of 1,
vocab-en-GB-v1 puddle,vocab-en-GB-v1_52,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,puddle,vocab,puddle,test_response,vocab-item-049,vocab-item-049,1,0.25,-3.11860000,,,puddle,vocab_word_puddle,vocab_word_puddle,,,,,"baseball,bubble,salami",clip,,,test,vocab-item-049,52,vocab__puddle,,,,,,,,,7/28/2026 2:21pm,0,"test puddle puddle baseball,bubble,salami",word,puddle,,,,vocab,,puddle,vocab-en-GB-v1,,"vocab_word_puddle v1_6 es-CO,vocab_word_puddle v1_6 de-DE,vocab_word_puddle v1_6 en-US",v1_6,,,-1.2355,1,,7/28/2026 2:21pm,,vocab_word_puddle v1_6 ,vocab_word_puddle v1_6 en-US,1.000,-1.236,vocab_word_puddle,0 checked out of 1,
vocab-en-GB-v1 pump,vocab-en-GB-v1_53,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,pump,vocab,pump,test_response,vocab-item-050,vocab-item-050,1,0.25,-1.86560000,,,pump,vocab_word_pump,vocab_word_pump,,,,,"coat,plug,scarf",clip,,,test,vocab-item-050,53,vocab__pump,,,,,,,,,7/28/2026 2:21pm,0,"test pump pump coat,plug,scarf",word,pump,,,,vocab,,pump,vocab-en-GB-v1,,"vocab_word_pump v1_6 es-CO,vocab_word_pump v1_6 de-DE,vocab_word_pump v1_6 en-US",v1_6,,,-1.4248,1,,7/28/2026 2:21pm,,vocab_word_pump v1_6 ,vocab_word_pump v1_6 en-US,1.000,-1.425,vocab_word_pump,0 checked out of 1,
vocab-en-GB-v1 rice,vocab-en-GB-v1_54,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,rice,vocab,rice,test_response,vocab-item-051,vocab-item-051,1,0.25,,,,rice,vocab_word_rice,vocab_word_rice,,,,,"box,corn,bedpost",clip,,,test,vocab-item-051,54,vocab__rice,,,,,,,,,7/28/2026 2:21pm,0,"test rice rice box,corn,bedpost",word,rice,,,,vocab,,rice,vocab-en-GB-v1,,"vocab_word_rice v1_6 es-CO,vocab_word_rice v1_6 de-DE",v1_6,vocab_word_rice-en-US,-5.000,-5.0000,,,7/28/2026 2:21pm,,vocab_word_rice v1_6 ,,,,vocab_word_rice,0 checked out of 1,
vocab-en-GB-v1 saddle,vocab-en-GB-v1_55,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,saddle,vocab,saddle,test_response,vocab-item-052,vocab-item-052,1,0.25,-2.48200000,,,saddle,vocab_word_saddle,vocab_word_saddle,,,,,"figurine,dogharness,broccoli",clip,,,test,vocab-item-052,55,vocab__saddle,,,,,,,,,7/28/2026 2:21pm,0,"test saddle saddle figurine,dogharness,broccoli",word,saddle,,,,vocab,,saddle,vocab-en-GB-v1,,"vocab_word_saddle v1_6 es-CO,vocab_word_saddle v1_6 de-DE,vocab_word_saddle v1_6 en-US",v1_6,,,-1.3177,1,,7/28/2026 2:21pm,,vocab_word_saddle v1_6 ,vocab_word_saddle v1_6 en-US,1.000,-1.318,vocab_word_saddle,0 checked out of 1,
vocab-en-GB-v1 sandbag,vocab-en-GB-v1_56,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,sandbag,vocab,sandbag,test_response,vocab-item-053,vocab-item-053,1,0.25,-1.91660000,,,sandbag,vocab_word_sandbag,vocab_word_sandbag,,,,,"sandbox,valve,octopus",clip,,,test,vocab-item-053,56,vocab__sandbag,,,,,,,,,7/28/2026 2:21pm,0,"test sandbag sandbag sandbox,valve,octopus",word,sandbag,,,,vocab,,sandbag,vocab-en-GB-v1,,"vocab_word_sandbag v1_6 es-CO,vocab_word_sandbag v1_6 de-DE,vocab_word_sandbag v1_6 en-US",v1_6,,,-1.4799,1,,7/28/2026 2:21pm,,vocab_word_sandbag v1_6 ,vocab_word_sandbag v1_6 en-US,1.000,-1.480,vocab_word_sandbag,0 checked out of 1,
vocab-en-GB-v1 scaffolding,vocab-en-GB-v1_57,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,scaffolding,vocab,scaffolding,test_response,vocab-item-054,vocab-item-054,1,0.25,-0.16180000,,,scaffolding,vocab_word_scaffolding,vocab_word_scaffolding,,,,,"satellite,veil,antelope",clip,,,test,vocab-item-054,57,vocab__scaffolding,,,,,,,,,7/28/2026 2:21pm,0,"test scaffolding scaffolding satellite,veil,antelope",word,scaffolding,,,,vocab,,scaffolding,vocab-en-GB-v1,,"vocab_word_scaffolding v1_6 es-CO,vocab_word_scaffolding v1_6 de-DE,vocab_word_scaffolding v1_6 en-US",v1_6,,,0.6115,1,,7/28/2026 2:21pm,,vocab_word_scaffolding v1_6 ,vocab_word_scaffolding v1_6 en-US,1.000,0.612,vocab_word_scaffolding,0 checked out of 1,
vocab-en-GB-v1 scoop,vocab-en-GB-v1_58,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,scoop,vocab,scoop,test_response,vocab-item-055,vocab-item-055,1,0.25,-1.07530000,,,scoop,vocab_word_scoop,vocab_word_scoop,,,,,"sauce,statue,cauliflower",clip,,,test,vocab-item-055,58,vocab__scoop,,,,,,,,,7/28/2026 2:21pm,0,"test scoop scoop sauce,statue,cauliflower",word,scoop,,,,vocab,,scoop,vocab-en-GB-v1,,"vocab_word_scoop v1_6 es-CO,vocab_word_scoop v1_6 de-DE,vocab_word_scoop v1_6 en-US",v1_6,,,-1.7703,1,,7/28/2026 2:21pm,,vocab_word_scoop v1_6 ,vocab_word_scoop v1_6 en-US,1.000,-1.770,vocab_word_scoop,0 checked out of 1,
vocab-en-GB-v1 seagull,vocab-en-GB-v1_59,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,seagull,vocab,seagull,test_response,vocab-item-056,vocab-item-056,1,0.25,-3.04020000,,,seagull,vocab_word_seagull,vocab_word_seagull,,,,,"lobster,pigeon,perfume",clip,,,test,vocab-item-056,59,vocab__seagull,,,,,,,,,7/28/2026 2:21pm,0,"test seagull seagull lobster,pigeon,perfume",word,seagull,,,,vocab,,seagull,vocab-en-GB-v1,,"vocab_word_seagull v1_6 es-CO,vocab_word_seagull v1_6 de-DE,vocab_word_seagull v1_6 en-US",v1_6,,,-1.1110,1,,7/28/2026 2:21pm,,vocab_word_seagull v1_6 ,vocab_word_seagull v1_6 en-US,1.000,-1.111,vocab_word_seagull,0 checked out of 1,
vocab-en-GB-v1 ship,vocab-en-GB-v1_60,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,ship,vocab,ship,test_response,vocab-item-057,vocab-item-057,1,0.25,,,,ship,vocab_word_ship,vocab_word_ship,,,,,"boat,nose,zucchini",clip,,,test,vocab-item-057,60,vocab__ship,,,,,,,,,7/28/2026 2:21pm,0,"test ship ship boat,nose,zucchini",word,ship,,,,vocab,,ship,vocab-en-GB-v1,,"vocab_word_ship v1_6 es-CO,vocab_word_ship v1_6 de-DE,vocab_word_ship v1_6 en-US",v1_6,,,-1.1890,1,,7/28/2026 2:21pm,,vocab_word_ship v1_6 ,vocab_word_ship v1_6 en-US,1.000,-1.189,vocab_word_ship,0 checked out of 1,
vocab-en-GB-v1 shower,vocab-en-GB-v1_61,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,shower,vocab,shower,test_response,vocab-item-058,vocab-item-058,1,0.25,-4.17590000,,,shower,vocab_word_shower,vocab_word_shower,,,,,"soap,toe,cantaloupe",clip,,,test,vocab-item-058,61,vocab__shower,,,,,,,,,7/28/2026 2:21pm,0,"test shower shower soap,toe,cantaloupe",word,shower,,,,vocab,,shower,vocab-en-GB-v1,,"vocab_word_shower v1_6 es-CO,vocab_word_shower v1_6 de-DE,vocab_word_shower v1_6 en-US",v1_6,,,-3.9501,1,,7/28/2026 2:21pm,,vocab_word_shower v1_6 ,vocab_word_shower v1_6 en-US,1.000,-3.950,vocab_word_shower,0 checked out of 1,
vocab-en-GB-v1 silverware,vocab-en-GB-v1_62,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,silverware,vocab,silverware,test_response,vocab-item-059,vocab-item-059,1,0.25,-2.31360000,,,silverware,vocab_word_silverware,vocab_word_silverware,,,,,"garlic,trophy,eggnog",clip,,,test,vocab-item-059,62,vocab__silverware,,,,,,,,,7/28/2026 2:21pm,0,"test silverware silverware garlic,trophy,eggnog",word,silverware,,,,vocab,,silverware,vocab-en-GB-v1,,"vocab_word_silverware v1_6 es-CO,vocab_word_silverware v1_6 de-DE,vocab_word_silverware v1_6 en-US",v1_6,,,-0.9957,1,,7/28/2026 2:21pm,,vocab_word_silverware v1_6 ,vocab_word_silverware v1_6 en-US,1.000,-0.996,vocab_word_silverware,0 checked out of 1,
vocab-en-GB-v1 sink,vocab-en-GB-v1_63,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,sink,vocab,sink,test_response,vocab-item-060,vocab-item-060,1,0.25,,,,sink,vocab_word_sink,vocab_word_sink,,,,,"laundrybasket,toilet,knitting",clip,,,test,vocab-item-060,63,vocab__sink,,,,,,,,,7/28/2026 2:21pm,0,"test sink sink laundrybasket,toilet,knitting",word,sink,,,,vocab,,sink,vocab-en-GB-v1,,"vocab_word_sink v1_6 es-CO,vocab_word_sink v1_6 de-DE",v1_6,vocab_word_sink-en-US,-5.000,-5.0000,,,7/28/2026 2:21pm,,vocab_word_sink v1_6 ,,,,vocab_word_sink,0 checked out of 1,
vocab-en-GB-v1 ski,vocab-en-GB-v1_64,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,ski,vocab,ski,test_response,vocab-item-061,vocab-item-061,1,0.25,-3.34040000,,,ski,vocab_word_ski,vocab_word_ski,,,,,"ice,suitcase,pincushion",clip,,,test,vocab-item-061,64,vocab__ski,,,,,,,,,7/28/2026 2:21pm,0,"test ski ski ice,suitcase,pincushion",word,ski,,,,vocab,,ski,vocab-en-GB-v1,,"vocab_word_ski v1_6 es-CO,vocab_word_ski v1_6 de-DE,vocab_word_ski v1_6 en-US",v1_6,,,-2.0726,1,,7/28/2026 2:21pm,,vocab_word_ski v1_6 ,vocab_word_ski v1_6 en-US,1.000,-2.073,vocab_word_ski,0 checked out of 1,
vocab-en-GB-v1 sloth,vocab-en-GB-v1_65,vocab-en-GB-v1,vocab-en-GB-v1,vocab-item-bank-en-GB,vocab,vocab,levante-vocabulary-dev,sloth,vocab,sloth,test_response,vocab-item-062,vocab-item-062,1,0.25,-3.04090000,,,sloth,vocab_word_sloth,vocab_word_sloth,,,,,"clam,donkey,incense",clip,,,test,vocab-item-062,65,vocab__sloth,,,,,,,,,7/28/2026 2:21pm,0,"test sloth sloth clam,donkey,incense",word,sloth,,,,vocab,,sloth,vocab-en-GB-v1,,"vocab_word_sloth v1_6 es-CO,vocab_word_sloth v1_6 de-DE,vocab_word_sloth v1_6 en-US",v1_6,,,-2.1262,1,,7/28/2026 2:21pm,,vocab_word_sloth v1_6 ,vocab_word_sloth v1_6 en-US,1.000,-2.126,vocab_word_sloth,0 checked out of 1,
