corpus_item_id,sheet_row,corpus_link,corpus_id,corpus_file_name,task_link,task_id,task_dir,item_id,task,answer,assessment_stage,audio_file (old),audio_file link,block_index,chance_level,d,difficulty_old,image,item,item_link,item_uid,orig_item_num,prompt,randomize,required_selections,response_alternatives,source,time_limit,trial_num,trial_type,audio_file,row,item_uid sheet,a,g,u,trial_attributes,notes,form_construct,num_cards,num_dimensions,Last Modified,item_uid_check,item_key,group,entry,item_uid_temp,task_id_temp,corpus_id_temp,item_task (from item_link),tom_scenario,task_item_link,corpus_short_name,downex,registry_parameters (from item_link),corpus_registry_version,inferred_parameters,difficulty_inferred,difficulty,discrimination,block_threshold,last_modified,corpus_language,registry_parameter_helper,registry_parameter,discrimination_registry,difficulty_registry,item_uid_language,corpus_active,story_group
mrot-v2 Dn-040,mental-rotation-v2_30,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,Dn-040,Mental Rotation,Dn-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,1,0.50,,-1.09435560,,Dn-040,mrot_2d_duck_040,mrot_2d_duck_040,26,Choose the matching picture.,,,"Dp-000-silh,Dn-000-silh",2d-duck,5000,,2D,mental-rotation-prompt1,30,,,,,,,,,,6/25/2026 10:11am,0,"2D Dn-040 Dn-000-silh Dp-000-silh,Dn-000-silh",2d,duck_040,,,,mrot,,Dn-040,mrot-v2,,mrot_2d_duck_040 v1_6 ,v1_6,,,-3.7536,1,,6/25/2026 10:11am,,mrot_2d_duck_040 v1_6 ,mrot_2d_duck_040 v1_6 ,1.000,-3.754,mrot_2d_duck_040,1 checked out of 1,
mrot-v2 Dp-120,mental-rotation-v2_31,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,Dp-120,Mental Rotation,Dp-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,1,0.50,,0.49537343,,Dp-120,mrot_2d_duck_120,mrot_2d_duck_120,30,Choose the matching picture.,,,"Dp-000-silh,Dn-000-silh",2d-duck,5000,,2D,mental-rotation-prompt1,31,,,,,,,,,,6/25/2026 10:11am,0,"2D Dp-120 Dp-000-silh Dp-000-silh,Dn-000-silh",2d,duck_120,,,,mrot,,Dp-120,mrot-v2,,mrot_2d_duck_120 v1_6 ,v1_6,,,-2.4775,1,,6/25/2026 10:11am,,mrot_2d_duck_120 v1_6 ,mrot_2d_duck_120 v1_6 ,1.000,-2.478,mrot_2d_duck_120,1 checked out of 1,
mrot-v2 Dn-080,mental-rotation-v2_32,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,Dn-080,Mental Rotation,Dn-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,1,0.50,,0.23191247,,Dn-080,mrot_2d_duck_080,mrot_2d_duck_080,29,Choose the matching picture.,,,"Dp-000-silh,Dn-000-silh",2d-duck,5000,,2D,mental-rotation-prompt1,32,,,,,,,,,,6/25/2026 10:11am,0,"2D Dn-080 Dn-000-silh Dp-000-silh,Dn-000-silh",2d,duck_080,,,,mrot,,Dn-080,mrot-v2,,mrot_2d_duck_080 v1_6 ,v1_6,,,-3.1336,1,,6/25/2026 10:11am,,mrot_2d_duck_080 v1_6 ,mrot_2d_duck_080 v1_6 ,1.000,-3.134,mrot_2d_duck_080,1 checked out of 1,
mrot-v2 Dn-160,mental-rotation-v2_33,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,Dn-160,Mental Rotation,Dn-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,1,0.50,,3.01041744,,Dn-160,mrot_2d_duck_160,mrot_2d_duck_160,33,Choose the matching picture.,,,"Dp-000-silh,Dn-000-silh",2d-duck,5000,,2D,mental-rotation-prompt1,33,,,,,,,,,,6/25/2026 10:11am,0,"2D Dn-160 Dn-000-silh Dp-000-silh,Dn-000-silh",2d,duck_160,,,,mrot,,Dn-160,mrot-v2,,mrot_2d_duck_160 v1_6 ,v1_6,,,-1.3864,1,,6/25/2026 10:11am,,mrot_2d_duck_160 v1_6 ,mrot_2d_duck_160 v1_6 ,1.000,-1.386,mrot_2d_duck_160,1 checked out of 1,
mrot-v2 Dp-040,mental-rotation-v2_34,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,Dp-040,Mental Rotation,Dp-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,1,0.50,,1.01378503,,Dp-040,mrot_2d_duck_040,mrot_2d_duck_040,27,Choose the matching picture.,,,"Dp-000-silh,Dn-000-silh",2d-duck,5000,,2D,mental-rotation-prompt1,34,,,,,,,,,,6/25/2026 10:11am,0,"2D Dp-040 Dp-000-silh Dp-000-silh,Dn-000-silh",2d,duck_040,,,,mrot,,Dp-040,mrot-v2,,mrot_2d_duck_040 v1_6 ,v1_6,,,-3.7536,1,,6/25/2026 10:11am,,mrot_2d_duck_040 v1_6 ,mrot_2d_duck_040 v1_6 ,1.000,-3.754,mrot_2d_duck_040,1 checked out of 1,
mrot-v2 Dn-200,mental-rotation-v2_35,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,Dn-200,Mental Rotation,Dn-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,1,0.50,,2.70986034,,Dn-200,mrot_2d_duck_160,mrot_2d_duck_160,35,Choose the matching picture.,,,"Dp-000-silh,Dn-000-silh",2d-duck,5000,,2D,mental-rotation-prompt1,35,,,,,,,,,,6/25/2026 10:11am,0,"2D Dn-200 Dn-000-silh Dp-000-silh,Dn-000-silh",2d,duck_160,,,,mrot,,Dn-200,mrot-v2,,mrot_2d_duck_160 v1_6 ,v1_6,,,-1.3864,1,,6/25/2026 10:11am,,mrot_2d_duck_160 v1_6 ,mrot_2d_duck_160 v1_6 ,1.000,-1.386,mrot_2d_duck_160,1 checked out of 1,
mrot-v2 Dp-080,mental-rotation-v2_36,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,Dp-080,Mental Rotation,Dp-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,1,0.50,,0.99691686,,Dp-080,mrot_2d_duck_080,mrot_2d_duck_080,28,Choose the matching picture.,,,"Dp-000-silh,Dn-000-silh",2d-duck,5000,,2D,mental-rotation-prompt1,36,,,,,,,,,,6/25/2026 10:11am,0,"2D Dp-080 Dp-000-silh Dp-000-silh,Dn-000-silh",2d,duck_080,,,,mrot,,Dp-080,mrot-v2,,mrot_2d_duck_080 v1_6 ,v1_6,,,-3.1336,1,,6/25/2026 10:11am,,mrot_2d_duck_080 v1_6 ,mrot_2d_duck_080 v1_6 ,1.000,-3.134,mrot_2d_duck_080,1 checked out of 1,
mrot-v2 Dp-120,mental-rotation-v2_37,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,Dp-120,Mental Rotation,Dp-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,1,0.50,,0.49537343,,Dp-120,mrot_2d_duck_120,mrot_2d_duck_120,30,Choose the matching picture.,,,"Dp-000-silh,Dn-000-silh",2d-duck,5000,,2D,mental-rotation-prompt1,37,,,,,,,,,,6/25/2026 10:11am,0,"2D Dp-120 Dp-000-silh Dp-000-silh,Dn-000-silh",2d,duck_120,,,,mrot,,Dp-120,mrot-v2,,mrot_2d_duck_120 v1_6 ,v1_6,,,-2.4775,1,,6/25/2026 10:11am,,mrot_2d_duck_120 v1_6 ,mrot_2d_duck_120 v1_6 ,1.000,-2.478,mrot_2d_duck_120,1 checked out of 1,
mrot-v2 Dp-160,mental-rotation-v2_38,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,Dp-160,Mental Rotation,Dp-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,1,0.50,,2.64508040,,Dp-160,mrot_2d_duck_160,mrot_2d_duck_160,32,Choose the matching picture.,,,"Dp-000-silh,Dn-000-silh",2d-duck,5000,,2D,mental-rotation-prompt1,38,,,,,,,,,,6/25/2026 10:11am,0,"2D Dp-160 Dp-000-silh Dp-000-silh,Dn-000-silh",2d,duck_160,,,,mrot,,Dp-160,mrot-v2,,mrot_2d_duck_160 v1_6 ,v1_6,,,-1.3864,1,,6/25/2026 10:11am,,mrot_2d_duck_160 v1_6 ,mrot_2d_duck_160 v1_6 ,1.000,-1.386,mrot_2d_duck_160,1 checked out of 1,
mrot-v2 Dn-120,mental-rotation-v2_39,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,Dn-120,Mental Rotation,Dn-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,1,0.50,,0.66669196,,Dn-120,mrot_2d_duck_120,mrot_2d_duck_120,31,Choose the matching picture.,,,"Dp-000-silh,Dn-000-silh",2d-duck,5000,,2D,mental-rotation-prompt1,39,,,,,,,,,,6/25/2026 10:11am,0,"2D Dn-120 Dn-000-silh Dp-000-silh,Dn-000-silh",2d,duck_120,,,,mrot,,Dn-120,mrot-v2,,mrot_2d_duck_120 v1_6 ,v1_6,,,-2.4775,1,,6/25/2026 10:11am,,mrot_2d_duck_120 v1_6 ,mrot_2d_duck_120 v1_6 ,1.000,-2.478,mrot_2d_duck_120,1 checked out of 1,
mrot-v2 Dp-200,mental-rotation-v2_40,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,Dp-200,Mental Rotation,Dp-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,1,0.50,,2.50347869,,Dp-200,mrot_2d_duck_160,mrot_2d_duck_160,34,Choose the matching picture.,,,"Dp-000-silh,Dn-000-silh",2d-duck,5000,,2D,mental-rotation-prompt1,40,,,,,,,,,,6/25/2026 10:11am,0,"2D Dp-200 Dp-000-silh Dp-000-silh,Dn-000-silh",2d,duck_160,,,,mrot,,Dp-200,mrot-v2,,mrot_2d_duck_160 v1_6 ,v1_6,,,-1.3864,1,,6/25/2026 10:11am,,mrot_2d_duck_160 v1_6 ,mrot_2d_duck_160 v1_6 ,1.000,-1.386,mrot_2d_duck_160,1 checked out of 1,
mrot-v2 Dn-080,mental-rotation-v2_41,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,Dn-080,Mental Rotation,Dn-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,1,0.50,,0.23191247,,Dn-080,mrot_2d_duck_080,mrot_2d_duck_080,29,Choose the matching picture.,,,"Dp-000-silh,Dn-000-silh",2d-duck,5000,,2D,mental-rotation-prompt1,41,,,,,,,,,,6/25/2026 10:11am,0,"2D Dn-080 Dn-000-silh Dp-000-silh,Dn-000-silh",2d,duck_080,,,,mrot,,Dn-080,mrot-v2,,mrot_2d_duck_080 v1_6 ,v1_6,,,-3.1336,1,,6/25/2026 10:11am,,mrot_2d_duck_080 v1_6 ,mrot_2d_duck_080 v1_6 ,1.000,-3.134,mrot_2d_duck_080,1 checked out of 1,
mrot-v2 Dn-120,mental-rotation-v2_42,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,Dn-120,Mental Rotation,Dn-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,1,0.50,,0.66669196,,Dn-120,mrot_2d_duck_120,mrot_2d_duck_120,31,Choose the matching picture.,,,"Dp-000-silh,Dn-000-silh",2d-duck,5000,,2D,mental-rotation-prompt1,42,,,,,,,,,,6/25/2026 10:11am,0,"2D Dn-120 Dn-000-silh Dp-000-silh,Dn-000-silh",2d,duck_120,,,,mrot,,Dn-120,mrot-v2,,mrot_2d_duck_120 v1_6 ,v1_6,,,-2.4775,1,,6/25/2026 10:11am,,mrot_2d_duck_120 v1_6 ,mrot_2d_duck_120 v1_6 ,1.000,-2.478,mrot_2d_duck_120,1 checked out of 1,
mrot-v2 Dp-160,mental-rotation-v2_43,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,Dp-160,Mental Rotation,Dp-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,1,0.50,,2.64508040,,Dp-160,mrot_2d_duck_160,mrot_2d_duck_160,32,Choose the matching picture.,,,"Dp-000-silh,Dn-000-silh",2d-duck,5000,,2D,mental-rotation-prompt1,43,,,,,,,,,,6/25/2026 10:11am,0,"2D Dp-160 Dp-000-silh Dp-000-silh,Dn-000-silh",2d,duck_160,,,,mrot,,Dp-160,mrot-v2,,mrot_2d_duck_160 v1_6 ,v1_6,,,-1.3864,1,,6/25/2026 10:11am,,mrot_2d_duck_160 v1_6 ,mrot_2d_duck_160 v1_6 ,1.000,-1.386,mrot_2d_duck_160,1 checked out of 1,
mrot-v2 Dn-160,mental-rotation-v2_44,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,Dn-160,Mental Rotation,Dn-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,1,0.50,,3.01041744,,Dn-160,mrot_2d_duck_160,mrot_2d_duck_160,33,Choose the matching picture.,,,"Dp-000-silh,Dn-000-silh",2d-duck,5000,,2D,mental-rotation-prompt1,44,,,,,,,,,,6/25/2026 10:11am,0,"2D Dn-160 Dn-000-silh Dp-000-silh,Dn-000-silh",2d,duck_160,,,,mrot,,Dn-160,mrot-v2,,mrot_2d_duck_160 v1_6 ,v1_6,,,-1.3864,1,,6/25/2026 10:11am,,mrot_2d_duck_160 v1_6 ,mrot_2d_duck_160 v1_6 ,1.000,-1.386,mrot_2d_duck_160,1 checked out of 1,
mrot-v2 Dn-200,mental-rotation-v2_45,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,Dn-200,Mental Rotation,Dn-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,1,0.50,,2.70986034,,Dn-200,mrot_2d_duck_160,mrot_2d_duck_160,35,Choose the matching picture.,,,"Dp-000-silh,Dn-000-silh",2d-duck,5000,,2D,mental-rotation-prompt1,45,,,,,,,,,,6/25/2026 10:11am,0,"2D Dn-200 Dn-000-silh Dp-000-silh,Dn-000-silh",2d,duck_160,,,,mrot,,Dn-200,mrot-v2,,mrot_2d_duck_160 v1_6 ,v1_6,,,-1.3864,1,,6/25/2026 10:11am,,mrot_2d_duck_160 v1_6 ,mrot_2d_duck_160 v1_6 ,1.000,-1.386,mrot_2d_duck_160,1 checked out of 1,
mrot-v2 Dp-240,mental-rotation-v2_46,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,Dp-240,Mental Rotation,Dp-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,1,0.50,,1.61050650,,Dp-240,mrot_2d_duck_120,mrot_2d_duck_120,36,Choose the matching picture.,,,"Dp-000-silh,Dn-000-silh",2d-duck,5000,,2D,mental-rotation-prompt1,46,,,,,,,,,,6/25/2026 10:11am,0,"2D Dp-240 Dp-000-silh Dp-000-silh,Dn-000-silh",2d,duck_120,,,,mrot,,Dp-240,mrot-v2,,mrot_2d_duck_120 v1_6 ,v1_6,,,-2.4775,1,,6/25/2026 10:11am,,mrot_2d_duck_120 v1_6 ,mrot_2d_duck_120 v1_6 ,1.000,-2.478,mrot_2d_duck_120,1 checked out of 1,
mrot-v2 Dn-240,mental-rotation-v2_47,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,Dn-240,Mental Rotation,Dn-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,1,0.50,,1.41817389,,Dn-240,mrot_2d_duck_120,mrot_2d_duck_120,37,Choose the matching picture.,,,"Dp-000-silh,Dn-000-silh",2d-duck,5000,,2D,mental-rotation-prompt1,47,,,,,,,,,,6/25/2026 10:11am,0,"2D Dn-240 Dn-000-silh Dp-000-silh,Dn-000-silh",2d,duck_120,,,,mrot,,Dn-240,mrot-v2,,mrot_2d_duck_120 v1_6 ,v1_6,,,-2.4775,1,,6/25/2026 10:11am,,mrot_2d_duck_120 v1_6 ,mrot_2d_duck_120 v1_6 ,1.000,-2.478,mrot_2d_duck_120,1 checked out of 1,
mrot-v2 Dp-280,mental-rotation-v2_48,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,Dp-280,Mental Rotation,Dp-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,1,0.50,,-7.10000000,,Dp-280,mrot_2d_duck_080,mrot_2d_duck_080,38,Choose the matching picture.,,,"Dp-000-silh,Dn-000-silh",2d-duck,5000,,2D,mental-rotation-prompt1,48,,,,,,,,,,6/25/2026 10:11am,0,"2D Dp-280 Dp-000-silh Dp-000-silh,Dn-000-silh",2d,duck_080,,,,mrot,,Dp-280,mrot-v2,,mrot_2d_duck_080 v1_6 ,v1_6,,,-3.1336,1,,6/25/2026 10:11am,,mrot_2d_duck_080 v1_6 ,mrot_2d_duck_080 v1_6 ,1.000,-3.134,mrot_2d_duck_080,1 checked out of 1,
mrot-v2 Dn-280,mental-rotation-v2_49,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,Dn-280,Mental Rotation,Dn-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,1,0.50,,0.32706179,,Dn-280,mrot_2d_duck_080,mrot_2d_duck_080,39,Choose the matching picture.,,,"Dp-000-silh,Dn-000-silh",2d-duck,5000,,2D,mental-rotation-prompt1,49,,,,,,,,,,6/25/2026 10:11am,0,"2D Dn-280 Dn-000-silh Dp-000-silh,Dn-000-silh",2d,duck_080,,,,mrot,,Dn-280,mrot-v2,,mrot_2d_duck_080 v1_6 ,v1_6,,,-3.1336,1,,6/25/2026 10:11am,,mrot_2d_duck_080 v1_6 ,mrot_2d_duck_080 v1_6 ,1.000,-3.134,mrot_2d_duck_080,1 checked out of 1,
mrot-v2 Dp-320,mental-rotation-v2_50,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,Dp-320,Mental Rotation,Dp-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,1,0.50,,0.41699675,,Dp-320,mrot_2d_duck_040,mrot_2d_duck_040,40,Choose the matching picture.,,,"Dp-000-silh,Dn-000-silh",2d-duck,5000,,2D,mental-rotation-prompt1,50,,,,,,,,,,6/25/2026 10:11am,0,"2D Dp-320 Dp-000-silh Dp-000-silh,Dn-000-silh",2d,duck_040,,,,mrot,,Dp-320,mrot-v2,,mrot_2d_duck_040 v1_6 ,v1_6,,,-3.7536,1,,6/25/2026 10:11am,,mrot_2d_duck_040 v1_6 ,mrot_2d_duck_040 v1_6 ,1.000,-3.754,mrot_2d_duck_040,1 checked out of 1,
mrot-v2 Dn-320,mental-rotation-v2_51,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,Dn-320,Mental Rotation,Dn-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,1,0.50,,0.33187786,,Dn-320,mrot_2d_duck_040,mrot_2d_duck_040,41,Choose the matching picture.,,,"Dp-000-silh,Dn-000-silh",2d-duck,5000,,2D,mental-rotation-prompt1,51,,,,,,,,,,6/25/2026 10:11am,0,"2D Dn-320 Dn-000-silh Dp-000-silh,Dn-000-silh",2d,duck_040,,,,mrot,,Dn-320,mrot-v2,,mrot_2d_duck_040 v1_6 ,v1_6,,,-3.7536,1,,6/25/2026 10:11am,,mrot_2d_duck_040 v1_6 ,mrot_2d_duck_040 v1_6 ,1.000,-3.754,mrot_2d_duck_040,1 checked out of 1,
mrot-v2 P1p-040,mental-rotation-v2_53,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,P1p-040,Mental Rotation,P1p-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,2,0.50,,3.12500000,,P1p-040,mrot_2d_polygon1_040,mrot_2d_polygon1_040,,Choose the matching picture.,,,"P1p-000-silh,P1n-000-silh",2d-polygon1,5000,,polygon,mental-rotation-prompt1,53,,,,,,,,,,6/25/2026 10:11am,0,"polygon P1p-040 P1p-000-silh P1p-000-silh,P1n-000-silh",2d,polygon1_040,,,,mrot,,P1p-040,mrot-v2,,,v1_6,mrot_2d_polygon1_040,-2.113,-2.1133,,-1.42,6/25/2026 10:11am,,mrot_2d_polygon1_040 v1_6 ,,,,mrot_2d_polygon1_040,1 checked out of 1,
mrot-v2 P1p-200,mental-rotation-v2_54,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,P1p-200,Mental Rotation,P1p-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,2,0.50,,3.62500000,,P1p-200,mrot_2d_polygon1_160,mrot_2d_polygon1_160,,Choose the matching picture.,,,"P1p-000-silh,P1n-000-silh",2d-polygon1,5000,,polygon,mental-rotation-prompt1,54,,,,,,,,,,6/25/2026 10:11am,0,"polygon P1p-200 P1p-000-silh P1p-000-silh,P1n-000-silh",2d,polygon1_160,,,,mrot,,P1p-200,mrot-v2,,,v1_6,mrot_2d_polygon1_160,0.296,0.2960,,-1.42,6/25/2026 10:11am,,mrot_2d_polygon1_160 v1_6 ,,,,mrot_2d_polygon1_160,1 checked out of 1,
mrot-v2 P1p-320,mental-rotation-v2_55,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,P1p-320,Mental Rotation,P1p-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,2,0.50,,4.00000000,,P1p-320,mrot_2d_polygon1_040,mrot_2d_polygon1_040,,Choose the matching picture.,,,"P1p-000-silh,P1n-000-silh",2d-polygon1,5000,,polygon,mental-rotation-prompt1,55,,,,,,,,,,6/25/2026 10:11am,0,"polygon P1p-320 P1p-000-silh P1p-000-silh,P1n-000-silh",2d,polygon1_040,,,,mrot,,P1p-320,mrot-v2,,,v1_6,mrot_2d_polygon1_040,-2.113,-2.1133,,-1.42,6/25/2026 10:11am,,mrot_2d_polygon1_040 v1_6 ,,,,mrot_2d_polygon1_040,1 checked out of 1,
mrot-v2 P1p-160,mental-rotation-v2_56,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,P1p-160,Mental Rotation,P1p-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,2,0.50,,3.50000000,,P1p-160,mrot_2d_polygon1_160,mrot_2d_polygon1_160,,Choose the matching picture.,,,"P1p-000-silh,P1n-000-silh",2d-polygon1,5000,,polygon,mental-rotation-prompt1,56,,,,,,,,,,6/25/2026 10:11am,0,"polygon P1p-160 P1p-000-silh P1p-000-silh,P1n-000-silh",2d,polygon1_160,,,,mrot,,P1p-160,mrot-v2,,,v1_6,mrot_2d_polygon1_160,0.296,0.2960,,-1.42,6/25/2026 10:11am,,mrot_2d_polygon1_160 v1_6 ,,,,mrot_2d_polygon1_160,1 checked out of 1,
mrot-v2 P1n-280,mental-rotation-v2_57,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,P1n-280,Mental Rotation,P1n-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,2,0.50,,3.87500000,,P1n-280,mrot_2d_polygon1_080,mrot_2d_polygon1_080,,Choose the matching picture.,,,"P1p-000-silh,P1n-000-silh",2d-polygon1,5000,,polygon,mental-rotation-prompt1,57,,,,,,,,,,6/25/2026 10:11am,0,"polygon P1n-280 P1n-000-silh P1p-000-silh,P1n-000-silh",2d,polygon1_080,,,,mrot,,P1n-280,mrot-v2,,,v1_6,mrot_2d_polygon1_080,-1.310,-1.3102,,-1.42,6/25/2026 10:11am,,mrot_2d_polygon1_080 v1_6 ,,,,mrot_2d_polygon1_080,1 checked out of 1,
mrot-v2 P1n-320,mental-rotation-v2_58,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,P1n-320,Mental Rotation,P1n-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,2,0.50,,4.00000000,,P1n-320,mrot_2d_polygon1_040,mrot_2d_polygon1_040,,Choose the matching picture.,,,"P1p-000-silh,P1n-000-silh",2d-polygon1,5000,,polygon,mental-rotation-prompt1,58,,,,,,,,,,6/25/2026 10:11am,0,"polygon P1n-320 P1n-000-silh P1p-000-silh,P1n-000-silh",2d,polygon1_040,,,,mrot,,P1n-320,mrot-v2,,,v1_6,mrot_2d_polygon1_040,-2.113,-2.1133,,-1.42,6/25/2026 10:11am,,mrot_2d_polygon1_040 v1_6 ,,,,mrot_2d_polygon1_040,1 checked out of 1,
mrot-v2 P1p-080,mental-rotation-v2_59,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,P1p-080,Mental Rotation,P1p-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,2,0.50,,3.25000000,,P1p-080,mrot_2d_polygon1_080,mrot_2d_polygon1_080,,Choose the matching picture.,,,"P1p-000-silh,P1n-000-silh",2d-polygon1,5000,,polygon,mental-rotation-prompt1,59,,,,,,,,,,6/25/2026 10:11am,0,"polygon P1p-080 P1p-000-silh P1p-000-silh,P1n-000-silh",2d,polygon1_080,,,,mrot,,P1p-080,mrot-v2,,,v1_6,mrot_2d_polygon1_080,-1.310,-1.3102,,-1.42,6/25/2026 10:11am,,mrot_2d_polygon1_080 v1_6 ,,,,mrot_2d_polygon1_080,1 checked out of 1,
mrot-v2 P1n-160,mental-rotation-v2_60,mental-rotation-v2,mental-rotation-v2,mental-rotation-item-bank,mental-rotation,mental-rotation,levante-shape-rotation-dev,P1n-160,Mental Rotation,P1n-000-silh,test_response,mental-rotation-prompt1,mental-rotation-prompt1,2,0.50,,3.50000000,,P1n-160,mrot_2d_polygon1_160,mrot_2d_polygon1_160,,Choose the matching picture.,,,"P1p-000-silh,P1n-000-silh",2d-polygon1,5000,,polygon,mental-rotation-prompt1,60,,,,,,,,,,6/25/2026 10:11am,0,"polygon P1n-160 P1n-000-silh P1p-000-silh,P1n-000-silh",2d,polygon1_160,,,,mrot,,P1n-160,mrot-v2,,,v1_6,mrot_2d_polygon1_160,0.296,0.2960,,-1.42,6/25/2026 10:11am,,mrot_2d_polygon1_160 v1_6 ,,,,mrot_2d_polygon1_160,1 checked out of 1,
