source,block_index,audio_file,item,answer,trial_type,response_alternatives,chance_level,assessment_stage,item_id,d,prompt,orig_item_num,task,corpus_id,task_id,item_uid,randomize,time_limit,difficulty,trial_num,required_selections,image
AMESlab,2,sds-2match-prompt2,Touch two pictures that are the same in a different way.,,4-match,"med-green-circle-4,med-blue-star-3-gray,med-red-triangle-2,med-green-square-black,med-yellow-square-3-striped",,second_response,sds-fist5-2-second,,,,same-different-selection,same-different-selection-v5,same-different-selection,sds_4match_choice2,,,-1.0786745,2,2,
AMESlab,2,sds-2match-prompt2,Touch two pictures that are the same in a different way.,,4-match,"med-green-circle-4,med-blue-star-3-gray,med-red-triangle-2,med-green-square-black,med-yellow-square-3-striped",,third_response,sds-fist5-2-third,,,,same-different-selection,same-different-selection-v5,same-different-selection,sds_4match_choice3,,,0.758737,2,2,
AMESlab,2,sds-2match-prompt2,Touch two pictures that are the same in a different way.,,4-match,"med-green-circle-4,med-blue-star-3-gray,med-red-triangle-2,med-green-square-black,med-yellow-square-3-striped",,fourth_response,sds-fist5-2-fourth,,,,same-different-selection,same-different-selection-v5,same-different-selection,sds_4match_choice4,,,1.8597702,2,2,
AMESlab,2,sds-2match-prompt1,Touch two pictures that are the same.,,4-match,"med-red-square-2-gray,med-blue-circle,med-green-star-4-striped,med-green-triangle-3-gray,med-yellow-star-black",,first_response,sds-fist5-3-first,,,,same-different-selection,same-different-selection-v5,same-different-selection,sds_4match_choice1,,,-2.913335,3,2,
AMESlab,2,sds-2match-prompt2,Touch two pictures that are the same in a different way.,,4-match,"med-red-square-2-gray,med-blue-circle,med-green-star-4-striped,med-green-triangle-3-gray,med-yellow-star-black",,second_response,sds-fist5-3-second,,,,same-different-selection,same-different-selection-v5,same-different-selection,sds_4match_choice2,,,-1.0786745,3,2,
AMESlab,2,sds-2match-prompt2,Touch two pictures that are the same in a different way.,,4-match,"med-red-square-2-gray,med-blue-circle,med-green-star-4-striped,med-green-triangle-3-gray,med-yellow-star-black",,third_response,sds-fist5-3-third,,,,same-different-selection,same-different-selection-v5,same-different-selection,sds_4match_choice3,,,0.758737,3,2,
AMESlab,2,sds-2match-prompt2,Touch two pictures that are the same in a different way.,,4-match,"med-red-square-2-gray,med-blue-circle,med-green-star-4-striped,med-green-triangle-3-gray,med-yellow-star-black",,fourth_response,sds-fist5-3-fourth,,,,same-different-selection,same-different-selection-v5,same-different-selection,sds_4match_choice4,,,1.8597702,3,2,
AMESlab,2,sds-2match-prompt1,Touch two pictures that are the same.,,4-match,"med-blue-circle-2-striped,med-yellow-triangle,med-red-square-3,med-red-circle-4-black,med-green-star-gray",,first_response,sds-fist5-4-first,,,,same-different-selection,same-different-selection-v5,same-different-selection,sds_4match_choice1,,,-2.913335,4,2,
AMESlab,2,sds-2match-prompt2,Touch two pictures that are the same in a different way.,,4-match,"med-blue-circle-2-striped,med-yellow-triangle,med-red-square-3,med-red-circle-4-black,med-green-star-gray",,second_response,sds-fist5-4-second,,,,same-different-selection,same-different-selection-v5,same-different-selection,sds_4match_choice2,,,-1.0786745,4,2,
AMESlab,2,sds-2match-prompt2,Touch two pictures that are the same in a different way.,,4-match,"med-blue-circle-2-striped,med-yellow-triangle,med-red-square-3,med-red-circle-4-black,med-green-star-gray",,third_response,sds-fist5-4-third,,,,same-different-selection,same-different-selection-v5,same-different-selection,sds_4match_choice3,,,0.758737,4,2,
AMESlab,2,sds-2match-prompt2,Touch two pictures that are the same in a different way.,,4-match,"med-blue-circle-2-striped,med-yellow-triangle,med-red-square-3,med-red-circle-4-black,med-green-star-gray",,fourth_response,sds-fist5-4-fourth,,,,same-different-selection,same-different-selection-v5,same-different-selection,sds_4match_choice4,,,1.8597702,4,2,
AMESlab,2,sds-2match-prompt1,Touch two pictures that are the same.,,4-match,"med-green-square,med-red-triangle-3-striped,med-yellow-circle-3-gray,med-blue-triangle-4-black,med-blue-star-2",,first_response,sds-fist5-5-first,,,,same-different-selection,same-different-selection-v5,same-different-selection,sds_4match_choice1,,,-2.913335,5,2,
AMESlab,2,sds-2match-prompt2,Touch two pictures that are the same in a different way.,,4-match,"med-green-square,med-red-triangle-3-striped,med-yellow-circle-3-gray,med-blue-triangle-4-black,med-blue-star-2",,second_response,sds-fist5-5-second,,,,same-different-selection,same-different-selection-v5,same-different-selection,sds_4match_choice2,,,-1.0786745,5,2,
AMESlab,2,sds-2match-prompt2,Touch two pictures that are the same in a different way.,,4-match,"med-green-square,med-red-triangle-3-striped,med-yellow-circle-3-gray,med-blue-triangle-4-black,med-blue-star-2",,third_response,sds-fist5-5-third,,,,same-different-selection,same-different-selection-v5,same-different-selection,sds_4match_choice3,,,0.758737,5,2,
AMESlab,2,sds-2match-prompt2,Touch two pictures that are the same in a different way.,,4-match,"med-green-square,med-red-triangle-3-striped,med-yellow-circle-3-gray,med-blue-triangle-4-black,med-blue-star-2",,fourth_response,sds-fist5-5-fourth,,,,same-different-selection,same-different-selection-v5,same-different-selection,sds_4match_choice4,,,1.8597702,5,2,
AMESlab,2,sds-2match-prompt1,Touch two pictures that are the same.,,4-match,"med-red-circle-black,med-red-square-3,med-green-triangle-2-striped,med-blue-star-2-gray,med-yellow-circle-4-gray",,first_response,sds-fist5-6-first,,,,same-different-selection,same-different-selection-v5,same-different-selection,sds_4match_choice1,,,-2.913335,6,2,
AMESlab,2,sds-2match-prompt2,Touch two pictures that are the same in a different way.,,4-match,"med-red-circle-black,med-red-square-3,med-green-triangle-2-striped,med-blue-star-2-gray,med-yellow-circle-4-gray",,second_response,sds-fist5-6-second,,,,same-different-selection,same-different-selection-v5,same-different-selection,sds_4match_choice2,,,-1.0786745,6,2,
AMESlab,2,sds-2match-prompt2,Touch two pictures that are the same in a different way.,,4-match,"med-red-circle-black,med-red-square-3,med-green-triangle-2-striped,med-blue-star-2-gray,med-yellow-circle-4-gray",,third_response,sds-fist5-6-third,,,,same-different-selection,same-different-selection-v5,same-different-selection,sds_4match_choice3,,,0.758737,6,2,
AMESlab,2,sds-2match-prompt2,Touch two pictures that are the same in a different way.,,4-match,"med-red-circle-black,med-red-square-3,med-green-triangle-2-striped,med-blue-star-2-gray,med-yellow-circle-4-gray",,fourth_response,sds-fist5-6-fourth,,,,same-different-selection,same-different-selection-v5,same-different-selection,sds_4match_choice4,,,1.8597702,6,2,
AMESlab,2,sds-2match-prompt1,Touch two pictures that are the same.,,4-match,"med-red-triangle-4-striped,med-blue-triangle-3-gray,med-green-star-2,sm-green-circle-striped,med-yellow-square-3-black",,first_response,sds-fist5-7-first,,,,same-different-selection,same-different-selection-v5,same-different-selection,sds_4match_choice1,,,-2.913335,7,2,
AMESlab,2,sds-2match-prompt2,Touch two pictures that are the same in a different way.,,4-match,"med-red-triangle-4-striped,med-blue-triangle-3-gray,med-green-star-2,sm-green-circle-striped,med-yellow-square-3-black",,second_response,sds-fist5-7-second,,,,same-different-selection,same-different-selection-v5,same-different-selection,sds_4match_choice2,,,-1.0786745,7,2,
AMESlab,2,sds-2match-prompt2,Touch two pictures that are the same in a different way.,,4-match,"med-red-triangle-4-striped,med-blue-triangle-3-gray,med-green-star-2,sm-green-circle-striped,med-yellow-square-3-black",,third_response,sds-fist5-7-third,,,,same-different-selection,same-different-selection-v5,same-different-selection,sds_4match_choice3,,,0.758737,7,2,
AMESlab,2,sds-2match-prompt2,Touch two pictures that are the same in a different way.,,4-match,"med-red-triangle-4-striped,med-blue-triangle-3-gray,med-green-star-2,sm-green-circle-striped,med-yellow-square-3-black",,fourth_response,sds-fist5-7-fourth,,,,same-different-selection,same-different-selection-v5,same-different-selection,sds_4match_choice4,,,1.8597702,7,2,
AMESlab,2,sds-2match-prompt1,Touch two pictures that are the same.,,4-match,"med-yellow-star-2-black,med-red-square-4-black,med-green-star-striped,med-blue-triangle-3-gray,med-red-circle-3",,first_response,sds-fist5-8-first,,,,same-different-selection,same-different-selection-v5,same-different-selection,sds_4match_choice1,,,-2.913335,8,2,
AMESlab,2,sds-2match-prompt2,Touch two pictures that are the same in a different way.,,4-match,"med-yellow-star-2-black,med-red-square-4-black,med-green-star-striped,med-blue-triangle-3-gray,med-red-circle-3",,second_response,sds-fist5-8-second,,,,same-different-selection,same-different-selection-v5,same-different-selection,sds_4match_choice2,,,-1.0786745,8,2,
AMESlab,2,sds-2match-prompt2,Touch two pictures that are the same in a different way.,,4-match,"med-yellow-star-2-black,med-red-square-4-black,med-green-star-striped,med-blue-triangle-3-gray,med-red-circle-3",,third_response,sds-fist5-8-third,,,,same-different-selection,same-different-selection-v5,same-different-selection,sds_4match_choice3,,,0.758737,8,2,
AMESlab,2,sds-2match-prompt2,Touch two pictures that are the same in a different way.,,4-match,"med-yellow-star-2-black,med-red-square-4-black,med-green-star-striped,med-blue-triangle-3-gray,med-red-circle-3",,fourth_response,sds-fist5-8-fourth,,,,same-different-selection,same-different-selection-v5,same-different-selection,sds_4match_choice4,,,1.8597702,8,2,
AMESlab,2,sds-2match-prompt1,Touch two pictures that are the same.,,4-match,"med-green-circle-gray,med-blue-star-3,med-yellow-square-4-gray,med-yellow-circle-2-striped,med-red-triangle-3",,first_response,sds-fist5-9-first,,,,same-different-selection,same-different-selection-v5,same-different-selection,sds_4match_choice1,,,-2.913335,9,2,
AMESlab,2,sds-2match-prompt2,Touch two pictures that are the same in a different way.,,4-match,"med-green-circle-gray,med-blue-star-3,med-yellow-square-4-gray,med-yellow-circle-2-striped,med-red-triangle-3",,second_response,sds-fist5-9-second,,,,same-different-selection,same-different-selection-v5,same-different-selection,sds_4match_choice2,,,-1.0786745,9,2,
AMESlab,2,sds-2match-prompt2,Touch two pictures that are the same in a different way.,,4-match,"med-green-circle-gray,med-blue-star-3,med-yellow-square-4-gray,med-yellow-circle-2-striped,med-red-triangle-3",,third_response,sds-fist5-9-third,,,,same-different-selection,same-different-selection-v5,same-different-selection,sds_4match_choice3,,,0.758737,9,2,
AMESlab,2,sds-2match-prompt2,Touch two pictures that are the same in a different way.,,4-match,"med-green-circle-gray,med-blue-star-3,med-yellow-square-4-gray,med-yellow-circle-2-striped,med-red-triangle-3",,fourth_response,sds-fist5-9-fourth,,,,same-different-selection,same-different-selection-v5,same-different-selection,sds_4match_choice4,,,1.8597702,9,2,
AMESlab,2,sds-2match-prompt1,Touch two pictures that are the same.,,4-match,"med-yellow-circle-3,med-blue-triangle-2-gray,med-red-square-striped,med-blue-star-4,med-green-triangle-black",,first_response,sds-fist5-10-first,,,,same-different-selection,same-different-selection-v5,same-different-selection,sds_4match_choice1,,,-2.913335,10,2,
AMESlab,2,sds-2match-prompt2,Touch two pictures that are the same in a different way.,,4-match,"med-yellow-circle-3,med-blue-triangle-2-gray,med-red-square-striped,med-blue-star-4,med-green-triangle-black",,second_response,sds-fist5-10-second,,,,same-different-selection,same-different-selection-v5,same-different-selection,sds_4match_choice2,,,-1.0786745,10,2,
AMESlab,2,sds-2match-prompt2,Touch two pictures that are the same in a different way.,,4-match,"med-yellow-circle-3,med-blue-triangle-2-gray,med-red-square-striped,med-blue-star-4,med-green-triangle-black",,third_response,sds-fist5-10-third,,,,same-different-selection,same-different-selection-v5,same-different-selection,sds_4match_choice3,,,0.758737,10,2,
AMESlab,2,sds-2match-prompt2,Touch two pictures that are the same in a different way.,,4-match,"med-yellow-circle-3,med-blue-triangle-2-gray,med-red-square-striped,med-blue-star-4,med-green-triangle-black",,fourth_response,sds-fist5-10-fourth,,,,same-different-selection,same-different-selection-v5,same-different-selection,sds_4match_choice4,,,1.8597702,10,2,
